mu,phi,sigma_h,rho
-1.1088181728187123,0.908041852229833,0.0012589720960795986,-0.31019042335029073
-1.1088181728187123,0.9010785974242334,0.0012589720960795986,-0.24699853326938742
-1.1088181728187123,0.9039818630856001,0.0012589720960795986,-0.21157328838056777
-1.1088181728187123,0.8986829459913533,0.0012589720960795986,-0.21558372460876413
-1.1088181728187123,0.9140850988537875,0.0012589720960795986,-0.23265555066014343
-1.1088181728187123,0.9096677125546678,0.0012589720960795986,-0.33748010977311227
-1.1088181728187123,0.9086192848274404,0.0012589720960795986,-0.2637303538460855
-1.1088181728187123,0.8978402561796044,0.0012589720960795986,-0.2835271763612165
-1.1088181728187123,0.9471804717459283,0.0012589720960795986,-0.3054971514169683
-1.1081034987829725,0.9337757673801587,0.0012589720960795986,-0.4263909658360698
-1.1081034987829725,0.9293144423717676,0.0012589720960795986,-0.48501445162428625
-1.1081034987829725,0.9133827062069455,0.0012589720960795986,-0.439656441650192
-1.1081034987829725,0.9054135740872582,0.0012589720960795986,-0.46176552070469307
-1.1081034987829725,0.9107824066726294,0.0012589720960795986,-0.4678460888775856
-1.1081034987829725,0.9439737100536507,0.0012589720960795986,-0.47176401610142404
-1.1081034987829725,0.9515814820434777,0.0012589720960795986,-0.3733259940938769
-1.1081034987829725,0.949003844706,0.0016727258602109176,-0.3163726113357541
-1.1081034987829725,0.9564542732004959,0.0016727258602109176,-0.3170575726948067
-1.1081034987829725,0.9639702910239935,0.0016727258602109176,-0.2405874482701239
-1.1081034987829725,0.9548721092471403,0.0016727258602109176,-0.38033343016521165
-1.1081034987829725,0.9434575621398037,0.0016727258602109176,-0.4857678529496865
-1.1077244008992,0.9414058484223593,0.0016727258602109176,-0.47212859544895663
-1.1077244008992,0.9071387804176064,0.0016727258602109176,-0.48275646086779705
-1.1077244008992,0.916085592054033,0.0016727258602109176,-0.4705765952230578
-1.1077244008992,0.9229695226393271,0.0016727258602109176,-0.5152605634644782
-1.104436163625702,0.9171001124097184,0.0016727258602109176,-0.5748956266915444
-1.104436163625702,0.9001245666608961,0.0016727258602109176,-0.5802362067940506
-1.1026363465300806,0.9104811739915132,0.0016727258602109176,-0.5731034900556579
-1.1026363465300806,0.9347772395426172,0.0016727258602109176,-0.60544034991679
-1.1028417898833305,0.9465259204627422,0.0016727258602109176,-0.6810004866504203
-1.1028417898833305,0.9259250164488042,0.0016727258602109176,-0.7348535376990399
-1.1028417898833305,0.921539611176222,0.0016727258602109176,-0.7075585921955786
-1.1028417898833305,0.934028737971038,0.0016727258602109176,-0.7767604628566623
-1.1028417898833305,0.9171732598716555,0.0016727258602109176,-0.7290605562396182
-1.1028417898833305,0.9169906559223584,0.0016727258602109176,-0.6971622564465898
-1.1028417898833305,0.9373080484089996,0.0016727258602109176,-0.7463334678150721
-1.1021460500605005,0.9311672210019655,0.0016727258602109176,-0.7463334678150721
-1.1021460500605005,0.9285042925112377,0.0016727258602109176,-0.7180281097319557
-1.1021460500605005,0.9231083425967779,0.0016727258602109176,-0.697559848799133
-1.0979222382711027,0.9423192160933462,0.0016727258602109176,-0.6779762788430594
-1.0979222382711027,0.9400178523781371,0.0016727258602109176,-0.6439950266146549
-1.0979222382711027,0.9450096842644065,0.0016727258602109176,-0.6093515987460439
-1.0998955770186587,0.9679364762374352,0.0016727258602109176,-0.5441179235870206
-1.1037674964317468,0.9625843290068522,0.0016727258602109176,-0.5006393788980018
