mu,phi,sigma_h
-1.1239370384936265,0.9626857972059343,0.04532033616828624
-1.1239370384936265,0.9626857972059343,0.04532033616828624
-1.1239370384936265,0.9626857972059343,0.04532033616828624
-1.1239370384936265,0.9626857972059343,0.04532033616828624
-1.1239370384936265,0.9626857972059343,0.04532033616828624
-1.1239370384936265,0.9626857972059343,0.04532033616828624
-1.1239370384936265,0.9626857972059343,0.04532033616828624
-1.1239370384936265,0.9626857972059343,0.04532033616828624
-1.1163821987314975,0.9846171389281305,0.09099580389734871
-1.1163821987314975,0.9846171389281305,0.09099580389734871
-0.8478158059929443,0.9912662062445381,0.09575036948630643
-0.8478158059929443,0.9912662062445381,0.09575036948630643
-0.8478158059929443,0.9912662062445381,0.09575036948630643
-0.8478158059929443,0.9912662062445381,0.09575036948630643
-0.8478158059929443,0.9912662062445381,0.09575036948630643
-0.8478158059929443,0.9912662062445381,0.09575036948630643
-0.8627343371164476,0.991044666580356,0.052355294565893856
-0.8627343371164476,0.991044666580356,0.052355294565893856
-0.8627343371164476,0.991044666580356,0.052355294565893856
-0.48153067893222157,0.9783772325829494,0.0801505369023319
-0.48153067893222157,0.9783772325829494,0.0801505369023319
-0.48153067893222157,0.9783772325829494,0.0801505369023319
-0.48153067893222157,0.9783772325829494,0.0801505369023319
-0.48153067893222157,0.9783772325829494,0.0801505369023319
-0.48153067893222157,0.9783772325829494,0.0801505369023319
-0.48153067893222157,0.9783772325829494,0.0801505369023319
-0.48153067893222157,0.9783772325829494,0.0801505369023319
-0.48153067893222157,0.9783772325829494,0.0801505369023319
-0.48153067893222157,0.9783772325829494,0.0801505369023319
-0.48153067893222157,0.9783772325829494,0.0801505369023319
-0.48153067893222157,0.9783772325829494,0.0801505369023319
-0.48153067893222157,0.9783772325829494,0.0801505369023319
-0.48153067893222157,0.9783772325829494,0.0801505369023319
-0.48153067893222157,0.9783772325829494,0.0801505369023319
-0.48153067893222157,0.9783772325829494,0.0801505369023319
-0.6127442031793915,0.9927052706806457,0.02876373488120363
-0.6127442031793915,0.9927052706806457,0.02876373488120363
-0.6127442031793915,0.9927052706806457,0.02876373488120363
-0.6127442031793915,0.9927052706806457,0.02876373488120363
-0.6127442031793915,0.9927052706806457,0.02876373488120363
-0.4910762276997312,0.9977995271010784,0.07467376721461469
-0.4910762276997312,0.9977995271010784,0.07467376721461469
-0.4910762276997312,0.9977995271010784,0.07467376721461469
-0.6238332066388337,0.9879156618958141,0.07119754402786524
-0.6238332066388337,0.9879156618958141,0.07119754402786524
-0.6238332066388337,0.9879156618958141,0.07119754402786524
-0.6238332066388337,0.9879156618958141,0.07119754402786524
-0.6238332066388337,0.9879156618958141,0.07119754402786524
-0.6238332066388337,0.9879156618958141,0.07119754402786524
-0.6238332066388337,0.9879156618958141,0.07119754402786524
-0.6238332066388337,0.9879156618958141,0.07119754402786524
