t,returns,jump_true,jump_size_true,p_jump,jump_size_hat,jump_pred,ess,resampled
87,0.00062494,0,-0.0,0.015774006335102047,-7.177476646007029e-06,0,960.5405004078087,0
88,0.00530747,0,-0.0,0.008403037600214231,-6.172885190882385e-06,0,964.2934087630357,0
89,0.00496531,0,-0.0,0.01414156635103759,3.5173025143798044e-05,0,967.3572532910936,0
90,0.00715385,0,-0.0,0.012315068913659511,6.615789933305114e-05,0,971.9542526439083,0
91,-0.00048485,0,-0.0,0.012755234996624348,-2.2343720106346757e-05,0,966.9322689638259,0
92,-0.00373298,0,-0.0,0.00893500767907794,-8.233010951899933e-05,0,981.1960397805356,0
93,-0.00029718,0,-0.0,0.010267501453222605,-1.959650980677334e-05,0,966.0375988315598,0
94,-0.00570113,1,0.01067222,0.016361922442806806,-9.933368768022869e-05,0,975.6935044964087,0
95,-0.01065894,1,0.00331219,0.03791543179478043,-0.00042169642107856866,0,966.8225221622715,0
96,-0.012727,0,-0.0,0.023486534039028402,-0.00032049222430663297,0,967.1359688376402,0
97,-0.00947247,0,-0.0,0.02075351089047393,-0.00022618528863917894,0,967.3943280379825,0
98,0.00449774,0,-0.0,0.011659151562333447,1.3238069734823082e-05,0,956.6999046580137,0
99,-0.0145202,1,-0.00596541,0.03179642115867334,-0.0005573873210758923,0,955.119281485212,0
100,-0.00328163,0,-0.0,0.01179210599272409,-4.036744640851244e-05,0,961.7156510759022,0
101,0.01349228,0,-0.0,0.02549475213508231,0.00024381511236201665,0,959.0483855317674,0
102,-0.00306264,0,-0.0,0.012959308508000233,-6.27929635116341e-05,0,966.6723019741216,0
103,0.00787516,0,0.0,0.01496639257242608,8.537268008094434e-05,0,966.833391215298,0
104,-0.00883618,0,-0.0,0.02355197817245548,-0.0002230344948754785,0,980.2564285101121,0
105,-0.00155438,0,0.0,0.012265114715563618,-2.9345788957573735e-05,0,963.1533193168524,0
106,-0.00900022,0,0.0,0.023912906342848497,-0.0003271920923856517,0,976.167357128377,0
107,-0.00289033,0,-0.0,0.011276702544143818,-4.407162473094421e-05,0,973.7003698794322,0
108,0.00890308,0,-0.0,0.01881713863838128,0.00012281176426903972,0,968.1637514255677,0
109,-0.0167732,0,0.0,0.06317072855566114,-0.001249635960311864,0,895.4225273327784,0
110,0.00484424,0,-0.0,0.010359532831978407,-5.416641555022491e-06,0,968.1587371767753,0
111,0.00287736,0,-0.0,0.014363097059400032,-1.895427058610292e-06,0,958.5815517105226,0
112,-0.0054415,0,-0.0,0.016606972796115227,-0.00014481022022753512,0,964.1464214770559,0
113,-0.01396058,0,0.0,0.02957861718670806,-0.00047532645095094416,0,961.4731813934283,0
114,0.0012213,0,-0.0,0.010952351546974345,-3.085764497315491e-05,0,965.557325801174,0
115,-0.00479493,0,-0.0,0.016380779924651673,-0.0001185663360375336,0,977.3042275268326,0
116,0.00282676,0,0.0,0.01823827643865537,-1.5795958172403718e-05,0,966.5696262111597,0
117,0.00071852,0,-0.0,0.011071023209435581,-2.68982751651551e-05,0,974.8026060615833,0
118,0.01651779,0,-0.0,0.031776388109041924,0.0004097911085502052,0,940.7330290576302,0
119,-0.00189356,0,-0.0,0.017500693871240123,-2.9915287779231882e-05,0,978.4470135513401,0
120,-0.00973497,0,-0.0,0.02092369526954467,-0.0002084439091673752,0,970.9167554741051,0
121,0.00229276,0,-0.0,0.01405519538646075,-1.0758644048302926e-05,0,970.1970068149684,0
122,0.00269997,0,0.0,0.015137770098266008,-4.7759484550217036e-05,0,968.7372342768818,0
123,0.01409188,0,-0.0,0.016487138314829095,0.00010268395811741431,0,954.6684813280214,0
124,0.00885111,0,-0.0,0.011648113865543366,5.7436198390472714e-05,0,965.1977556705152,0
125,0.00406871,0,-0.0,0.015431893806454572,1.845714052413676e-05,0,961.4480270179411,0
126,0.01513303,0,-0.0,0.015117657228866408,0.00021017720353714507,0,959.4696697039983,0
127,-0.01138763,0,-0.0,0.02751940007133464,-0.0003499361603698119,0,964.0147208155264,0
128,-0.00589752,0,-0.0,0.014276210867404599,-9.911028433524638e-05,0,967.7841053902873,0
129,-0.00876576,0,0.0,0.020326291479840938,-0.00025949060236076714,0,978.2739340505882,0
130,-0.0033981,0,-0.0,0.01632659461604842,-0.00011298158691570182,0,975.9090777125496,0
131,-0.01326686,0,-0.0,0.045340149671318226,-0.0007504470841373971,0,946.3994658369256,0
132,0.00685151,0,-0.0,0.015637755851228036,3.2798285607747386e-05,0,960.1474211630508,0
133,-0.00172223,0,-0.0,0.012929922502460289,-2.2775762634205564e-05,0,960.1127962285917,0
134,-0.01420806,0,-0.0,0.050339354620392414,-0.0008998071370904052,0,943.8017121187669,0
135,-0.00965579,0,-0.0,0.021075702803900587,-0.0002584518047389644,0,977.536081596149,0
136,0.00363514,0,0.0,0.011083941597082508,-2.140165818701006e-05,0,973.220916637134,0
137,0.00888127,0,-0.0,0.016455194729321727,7.840541331323506e-05,0,959.7863867079022,0
138,0.02046731,0,-0.0,0.02241741442922798,0.00017185365331095405,0,935.1858961827002,0
139,0.02963862,0,0.0,0.2610000000000002,0.007844884796741312,0,1000.0,1
140,0.00464409,0,-0.0,0.01663727511081772,-2.36093176083758e-05,0,958.3363848257986,0
141,-0.00939538,0,0.0,0.027104958756729296,-0.000293532027385591,0,960.191120997102,0
142,-0.02082046,0,-0.0,0.13356251821438012,-0.0029452692194053827,0,623.9391638861742,0
143,0.00317711,0,-0.0,0.014400042485410661,5.517624170247751e-06,0,966.828805663097,0
144,-0.00762941,0,-0.0,0.02033141449059573,-0.00019532597120635196,0,969.7916247456244,0
145,-0.00365357,0,-0.0,0.01614256134307835,-7.348504609072708e-05,0,973.1162349923894,0
146,-0.00562097,0,-0.0,0.026639229964367545,-0.00020627092696074223,0,977.3545650314184,0
147,-0.00090791,0,0.0,0.015633068297032007,-3.4856780494649176e-05,0,970.6297930163882,0
148,0.0111598,0,-0.0,0.01358630070704809,4.970273458456441e-05,0,962.1375944875466,0
149,0.00207049,0,0.0,0.014551441262349954,1.524076553183827e-05,0,958.4290205078512,0
150,-0.00108635,0,-0.0,0.01004358988736886,-5.3280152899663476e-05,0,965.1247411054795,0
151,-0.00985654,0,-0.0,0.01968115659073549,-0.0001826206098705572,0,974.114068236113,0
152,0.04487272,1,0.06111955,0.9890000000000008,0.0370554370443123,1,1000.0,1
153,-0.00436308,0,-0.0,0.017738511367819,-0.00014580888351828038,0,960.9908057115712,0
154,-3.783e-05,0,-0.0,0.01568775901118038,-2.9035160915453453e-05,0,971.1032989930507,0
155,0.0181793,0,-0.0,0.017805664554877684,0.00022209238579122434,0,936.9815939626989,0
156,0.00180275,0,-0.0,0.014819808809339394,-9.561226226402592e-07,0,971.6809177881912,0
157,0.0103274,0,0.0,0.023948302986495067,0.00019395589693934503,0,954.3421740425683,0
158,-0.03542427,1,-0.03093132,0.9080000000000007,-0.031206190405796818,1,1000.0,1
159,-0.01134944,0,-0.0,0.03343612363764998,-0.000435792068754482,0,960.2340384062143,0
160,-0.00915117,0,-0.0,0.020088380285318872,-0.0002002666328369114,0,961.1333419075166,0
161,-0.00675226,0,0.0,0.020603180700921948,-0.0001618194016642669,0,964.2977134701508,0
162,0.0217847,0,-0.0,0.059477978201502295,0.0010239900841042726,0,748.0237532336091,0
163,-0.00771387,0,-0.0,0.0282227229974046,-0.000263233010319388,0,972.9843137915091,0
164,0.00888489,0,-0.0,0.014872940495623821,7.136180103591998e-05,0,961.4664587134574,0
165,-0.00852927,0,-0.0,0.03318875963861081,-0.0003207453803999231,0,966.9355064051149,0
166,0.00981573,0,-0.0,0.01593790968873227,4.009472842503173e-05,0,970.261768282873,0
167,0.00434951,0,-0.0,0.014552371743686267,1.3321625535652956e-05,0,958.2525448400074,0
168,-0.00106638,0,0.0,0.012462149994887754,-4.092290725426937e-05,0,970.8344328483741,0
169,9.237e-05,0,-0.0,0.015061494503207958,-3.523944234886726e-05,0,971.833997211455,0
170,-0.00604788,0,-0.0,0.016744287528646574,-0.00011834692074379692,0,961.632450629035,0
171,0.00496072,0,-0.0,0.02135501841089359,6.151670388320805e-05,0,963.7371474329914,0
172,-0.00404983,0,0.0,0.01755428804234446,-8.717604526185345e-05,0,970.5675286589363,0
173,-0.01175606,0,-0.0,0.0314817795643917,-0.0004299276497423235,0,967.9708628063138,0
174,-0.01227938,0,-0.0,0.03746483235543888,-0.0004796137593817259,0,954.3508393381778,0
175,0.00222588,0,0.0,0.011411937003145314,1.3209741150035297e-05,0,960.9828676867222,0
176,0.01629091,0,0.0,0.030007727267310356,0.00045283224791749894,0,951.0631781203675,0
177,0.00209992,0,-0.0,0.017148383843851072,-1.3528705319719834e-06,0,965.4178178858709,0
178,-0.00068638,0,-0.0,0.01623781947590798,-6.867613023933115e-05,0,970.8271126450504,0
179,0.00335826,0,-0.0,0.013664862448084122,2.873760122147455e-05,0,971.2396049487949,0
180,0.01356002,0,-0.0,0.030188554618143036,0.0003048494351779245,0,962.0551372084304,0
181,0.00269383,0,-0.0,0.019652994179614285,-2.1409621032956856e-05,0,963.346662833476,0
182,-0.00360927,0,-0.0,0.0153359563674251,-0.00010098732567672157,0,968.0884623015925,0
183,0.01156289,0,-0.0,0.015414141676957666,0.00014597804913047096,0,967.5822671066006,0
184,0.00478756,0,-0.0,0.011647013673723712,7.4919532355637185e-06,0,965.5067813475391,0
185,0.01585756,0,-0.0,0.026620281497187218,0.00036510225521314187,0,942.0578181412818,0
186,0.00233234,0,-0.0,0.018034369484612733,3.603093063540762e-06,0,966.7771748974807,0
187,-0.01174469,0,-0.0,0.02886184255744089,-0.0002961515603430418,0,966.0835001783496,0
188,-0.01318159,0,-0.0,0.02843499232387446,-0.0003547122568868178,0,963.8099649557793,0
189,0.01700928,0,-0.0,0.034003143820783295,0.00037376744377422006,0,926.8849431219977,0
190,0.01773666,0,0.0,0.041724419425126266,0.0006674323757632978,0,896.3699352770202,0
191,-0.00129519,0,-0.0,0.012302671203642366,-2.1548684653192925e-05,0,965.4238291073149,0
192,-0.00333187,0,-0.0,0.015804691856610296,-0.0001141178609839158,0,970.4839673480972,0
193,0.01511444,0,-0.0,0.028988127314784944,0.00037287969368273333,0,947.0204901807093,0
194,-0.01057046,0,-0.0,0.017971899113699844,-0.00016594028997708496,0,967.2185551063315,0
195,-0.00844727,0,-0.0,0.023834589142543418,-0.00024139853807864605,0,969.091603349245,0
196,0.00693327,0,-0.0,0.006897503778644231,1.724752931760802e-05,0,969.4432779764096,0
197,-0.00344605,0,-0.0,0.015139306545856036,-8.685297915431828e-05,0,977.9906176683312,0
198,0.00044878,0,0.0,0.013153913643002484,-3.57886189165817e-05,0,959.0298840009146,0
199,-0.00113443,0,-0.0,0.007829698831222058,-5.912608664430696e-06,0,967.9247631494117,0
200,0.00387575,0,0.0,0.0160799611123607,4.002732601261867e-05,0,957.9482781702449,0
201,0.01457482,0,-0.0,0.022329228204252056,0.0002591451113772142,0,944.9527647859298,0
202,0.00140585,0,-0.0,0.010863723208057627,-1.2689325635599255e-05,0,976.5304800021407,0
203,0.00693939,0,-0.0,0.016208931154717204,9.286091663867795e-05,0,965.546378428222,0
204,-0.02000172,0,-0.0,0.10567931326398765,-0.0021023386267189186,0,733.6904509539957,0
205,1.282e-05,0,-0.0,0.014070389650104455,4.807841035499819e-06,0,969.9175806879431,0
206,-0.0079323,0,-0.0,0.02385365570605683,-0.0002593261360749482,0,973.4341005036687,0
207,-0.01168813,0,-0.0,0.028412881126397227,-0.00033736453733046256,0,970.2904945293603,0
208,-0.00828152,0,-0.0,0.03308884605834667,-0.0003368940468276754,0,959.4044840816148,0
209,-0.00284123,0,-0.0,0.01547581894311883,-0.00013415802797459722,0,967.6986926256545,0
210,0.00965903,0,-0.0,0.020330874112971214,0.0001421194258261387,0,962.2830857587381,0
211,-0.01276393,0,-0.0,0.03837316131661383,-0.0005994881402844355,0,963.3256390215913,0
212,0.00080631,0,-0.0,0.011512069137002376,-2.704563812117624e-05,0,974.452961501216,0
213,-0.00434169,0,-0.0,0.014431331804475686,-8.62045721399354e-05,0,967.3790931699037,0
214,-0.00277673,0,0.0,0.014004874125162829,-7.004295387943668e-05,0,980.1045006250013,0
215,0.01052758,0,-0.0,0.017772992009035978,6.358534984207856e-05,0,959.5211802566052,0
216,0.00588115,0,-0.0,0.017067569528819056,2.1542745338789526e-05,0,957.8266072071971,0
217,0.01387398,0,-0.0,0.014910854335912379,0.00016679369163404974,0,961.1926063861595,0
218,-0.00104506,0,-0.0,0.009631471137362476,-3.180282859629547e-05,0,971.39565568816,0
219,-0.00645943,0,-0.0,0.017172526746536805,-0.00016857509898374808,0,972.4142002977893,0
220,-0.00173859,0,0.0,0.010976530113146912,-7.236020357824224e-05,0,967.6810968591932,0
221,0.00292497,0,0.0,0.012158612549725428,-7.4723193572494e-06,0,960.9701642327108,0
222,0.00226573,0,0.0,0.01065906302989699,-4.7869041582838733e-05,0,961.8139173055139,0
223,-0.01034388,0,0.0,0.014019418159895727,-0.00016588553532603426,0,964.2615446296955,0
224,-0.04458759,1,-0.04599248,0.9940000000000008,-0.03998361481032866,1,1000.0,1
225,0.00278228,0,-0.0,0.013238707065450469,-1.6598277018993037e-05,0,970.3144981550515,0
226,0.02567474,0,-0.0,0.1560000000000001,0.0030658283586761513,0,1000.0,1
227,0.01926845,0,-0.0,0.05968414049522867,0.0008849002181219464,0,849.6334830874588,0
228,-0.00803243,0,-0.0,0.018150044436635093,-0.00012769925048984832,0,968.7636370909344,0
229,-0.00237383,0,-0.0,0.014383788611877482,-8.1822467757309e-05,0,965.3490647307385,0
230,-0.01413442,0,-0.0,0.059025668809961254,-0.0009466795576175968,0,941.1525156256661,0
231,-0.00540707,0,-0.0,0.012172449874890417,-0.0001185797062350333,0,971.2820058024206,0
232,-0.01376415,1,-0.0174202,0.05306039597756162,-0.0006347954695756214,0,944.0132228449945,0
233,0.01255854,0,-0.0,0.015298299963241797,8.88964423861018e-05,0,964.9982422070585,0
234,-0.00679084,0,-0.0,0.025113228024322216,-0.0002824845397147718,0,968.573493663512,0
235,-0.01901251,1,-0.01297105,0.07912162101948765,-0.001622952121071632,0,798.1596497606847,0
236,-0.02097289,0,-0.0,0.09585530716933705,-0.00206942357250865,0,651.9792738464706,0
237,-0.00112666,0,-0.0,0.01908650766209633,-0.00010044373948970653,0,969.5281401185828,0
238,-0.01012414,0,0.0,0.0294550378369125,-0.0002985094796989383,0,967.4979550177007,0
239,-0.00479439,0,-0.0,0.013878615823838406,-0.00010506148529778095,0,963.8271228963745,0
240,-0.00826861,0,-0.0,0.024557090232663063,-0.00023633942928177903,0,968.6523345902276,0
241,-0.00044263,0,-0.0,0.01384017469968391,-6.69471025939665e-05,0,956.35968178015,0
242,-0.01707728,0,-0.0,0.07243585413281146,-0.0014642958805978624,0,888.1996194834248,0
243,-0.01417045,0,0.0,0.039345341226950825,-0.000645437068385031,0,948.8744651071703,0
244,0.02179247,0,-0.0,0.047353327189181324,0.0008479984780937613,0,773.7579575374433,0
245,-0.01237423,0,-0.0,0.03641910607170555,-0.0005328960501130404,0,963.2211514616621,0
246,-0.01046786,0,-0.0,0.027335576146036836,-0.0003652227076480943,0,976.1460737872186,0
247,0.01886914,0,-0.0,0.03616478453443575,0.0006792054308894317,0,908.6919898674577,0
248,0.02955067,0,-0.0,0.32900000000000024,0.0075055647417540585,0,1000.0,1
249,-0.01121567,0,-0.0,0.025357971047391126,-0.00036158656022932225,0,968.8199967584483,0
250,-0.00318249,0,0.0,0.014851462841397062,-7.884827960701605e-05,0,966.3662777623847,0
251,0.00391556,0,-0.0,0.01411496034887508,6.409972398337315e-05,0,973.7614664662254,0
252,0.01778698,0,-0.0,0.02693290252022991,0.000236661520777671,0,930.5336870466941,0
253,-0.00936857,0,0.0,0.01997752467074501,-0.00021944520424135668,0,969.9928906507315,0
254,-0.00195278,0,-0.0,0.01174835475338871,-5.74262796132711e-05,0,973.9071792248602,0
255,0.00827338,0,-0.0,0.013600934430434428,3.2843768070649376e-05,0,965.8501507129639,0
256,0.00484766,0,-0.0,0.009788351812419462,-2.8514658851271074e-06,0,965.7434298755815,0
257,-0.00326156,0,-0.0,0.011838543475082678,-7.81225653047272e-05,0,967.4455859651192,0
258,-0.00083823,0,-0.0,0.01750526918142063,-4.2401628181532965e-05,0,972.3431514799272,0
259,-0.01324896,0,0.0,0.03440883343370763,-0.0005070509030980785,0,964.3124625474062,0
260,-0.00188174,0,-0.0,0.011099511960778918,-3.5682660711986805e-05,0,970.7143626254966,0
261,-0.00216387,0,-0.0,0.01292577727052397,-5.1561652321365344e-05,0,971.6230012724241,0
262,0.0028217,0,0.0,0.015235782281407479,8.300307499850448e-07,0,978.4999711787673,0
263,-0.00505327,0,-0.0,0.016453317498842983,-0.0001420067234567406,0,972.7862896774785,0
264,0.00521539,0,0.0,0.01863048316664664,4.6575911254202013e-05,0,968.0438927901326,0
265,0.01062716,0,-0.0,0.02101466121039262,0.00011668149282649256,0,959.0035480529979,0
266,0.00205429,0,-0.0,0.011504564099664362,1.0526553675433716e-05,0,966.1315279483186,0
267,0.00401756,0,-0.0,0.02248616762146621,2.1037070952502824e-05,0,974.219169785431,0
268,0.00103155,0,0.0,0.0094766077234744,-5.3338617413522634e-05,0,967.0909349746352,0
269,0.00050084,0,-0.0,0.012410221195834991,-1.1841643822525936e-05,0,966.6975048374115,0
270,-0.00671558,0,-0.0,0.017883877831573938,-0.0001427602192614411,0,965.3124661298805,0
271,0.00366494,0,-0.0,0.015092366472520598,1.0063288128391995e-05,0,967.0142503969435,0
272,-0.00047287,0,-0.0,0.017774924740709977,-6.263786527983891e-05,0,971.4165418106415,0
273,0.02143168,0,-0.0,0.04935108667897203,0.0007818901160665782,0,794.7717356151932,0
274,0.01623355,0,-0.0,0.03373019087355461,0.00046055430664711906,0,932.1011820594154,0
275,0.00435847,0,0.0,0.01094170477883366,-4.829406172530717e-06,0,975.353327197363,0
276,-0.00713057,0,-0.0,0.014669565991525678,-0.00014078886536533414,0,963.8258845106608,0
277,-0.01062411,0,-0.0,0.028444220368806446,-0.0004002779190412188,0,973.1201620263196,0
278,0.01241143,0,-0.0,0.025129816035723382,0.00024558483660375456,0,961.9953378566635,0
279,0.00312749,0,-0.0,0.014249156143575723,2.869015506619793e-05,0,958.7621599306104,0
280,0.00530143,0,-0.0,0.012383796196130866,3.148902470375521e-05,0,964.119469410101,0
281,-0.01694586,0,-0.0,0.07127442647864517,-0.0011776840128839012,0,870.4568342159229,0
282,0.00977438,0,-0.0,0.016322741923022487,0.00013827049859995686,0,968.8811654831673,0
283,0.0050442,0,0.0,0.014480388141825527,1.8311841940691103e-05,0,966.860846437648,0
284,-0.01060431,0,-0.0,0.02997324328243655,-0.0003245185109527234,0,967.2856566324491,0
285,-0.00421525,0,-0.0,0.01730498872380459,-8.976886001892744e-05,0,977.9667476718475,0
286,0.00313717,0,-0.0,0.01359659991610736,9.826054500037974e-06,0,960.6975300446658,0
287,0.00102467,0,0.0,0.015520516142677862,-1.2942408067107907e-05,0,970.5375301325668,0
288,-0.00242171,0,-0.0,0.010360577488739161,-6.312128430195025e-05,0,970.72985940989,0
289,-0.00053488,0,-0.0,0.020639277662788422,-5.177938557440182e-05,0,967.323885946373,0
290,-0.00201977,0,0.0,0.019119279419056875,-9.216819770905806e-05,0,969.5809255605812,0
291,0.00202563,0,-0.0,0.012762361082205305,2.7524175600104888e-05,0,965.5787785720485,0
292,0.01521492,0,0.0,0.025812553672287342,0.00033177298478548355,0,955.8315842550951,0
293,-0.02516658,0,-0.0,0.23000000000000018,-0.005731699684313851,0,1000.0,1
294,-0.0018685,0,-0.0,0.01383806366929074,-4.9514193318242335e-05,0,970.4106178292678,0
295,0.00226512,0,-0.0,0.0068637022186308514,-6.948817458145891e-06,0,966.369530811627,0
296,0.00345994,0,0.0,0.013193513715069063,4.3727723014949e-05,0,963.7333419356321,0
297,-0.00321915,0,0.0,0.018738108119025352,-6.810274031693176e-05,0,976.0650771294039,0
